0	0	1	1
1	0	2	1
2	0	3	1
3	0	4	1
4	0	4	1
5	0	33	1
6	0	40	1
7	4	36	1
8	4	5	1
9	4	6	1
10	4	7	1
11	4	8	1
12	4	9	1
13	4	13	1
14	4	14	1
15	4	15	1
16	4	16	1
17	4	40	1
18	4	20	1
19	4	20	1
20	4	22	1
21	4	22	1
22	4	25	1
23	4	31	1
24	4	31	1
25	10	22	1
26	11	22	1
27	12	36	1
28	17	25	1
29	18	31	1
30	19	22	1
31	21	31	1
32	22	36	1
33	22	31	1
34	23	36	1
35	24	31	1
36	25	26	1
37	25	27	1
38	25	31	1
39	28	31	1
40	29	31	1
41	30	31	1
42	32	40	1
43	34	36	1
44	35	36	1
45	36	37	1
46	36	40	1
47	38	40	1
48	39	40	1
49	40	41	1
