0	0	1	1
1	0	3	1
2	1	6	1
3	1	71	1
4	2	64	1
5	2	66	1
6	2	3	1
7	3	31	1
8	4	41	1
9	4	6	1
10	5	42	1
11	5	10	1
12	5	6	1
13	6	10	1
14	6	7	1
15	6	7	1
16	7	41	1
17	7	36	1
18	8	26	1
19	9	24	1
20	9	29	1
21	10	11	1
22	10	55	1
23	11	55	1
24	12	37	1
25	12	47	1
26	13	32	1
27	13	38	1
28	14	46	1
29	14	15	1
30	15	32	1
31	15	34	1
32	15	27	1
33	15	46	1
34	16	17	1
35	16	44	1
36	16	23	1
37	17	42	1
38	18	19	1
39	18	53	1
40	19	20	1
41	19	53	1
42	19	22	1
43	19	23	1
44	20	49	1
45	21	22	1
46	21	55	1
47	22	25	1
48	22	23	1
49	23	24	1
50	23	25	1
51	24	48	1
52	24	61	1
53	24	25	1
54	26	29	1
55	26	61	1
56	27	28	1
57	28	40	1
58	29	69	1
59	30	68	1
60	31	62	1
61	33	34	1
62	33	51	1
63	34	37	1
64	34	47	1
65	35	36	1
66	35	62	1
67	38	39	1
68	39	40	1
69	41	42	1
70	41	44	1
71	43	46	1
72	44	46	1
73	45	51	1
74	45	60	1
75	45	46	1
76	46	48	1
77	46	51	1
78	47	60	1
79	49	50	1
80	50	56	1
81	52	53	1
82	53	59	1
83	53	55	1
84	53	55	1
85	54	55	1
86	56	57	1
87	57	58	1
88	58	59	1
89	63	64	1
90	63	72	1
91	65	66	1
92	66	67	1
93	67	68	1
94	68	70	1
95	70	71	1
96	71	72	1
