0	0	55	1
1	1	55	1
2	2	3	1
3	3	53	1
4	3	55	1
5	4	7	1
6	5	7	1
7	6	7	1
8	7	32	1
9	7	33	1
10	7	35	1
11	7	41	1
12	7	10	1
13	7	11	1
14	7	45	1
15	7	46	1
16	7	47	1
17	7	16	1
18	7	17	1
19	7	51	1
20	7	43	1
21	7	55	1
22	7	24	1
23	7	25	1
24	7	27	1
25	7	23	1
26	8	33	1
27	9	33	1
28	12	33	1
29	13	33	1
30	14	41	1
31	15	41	1
32	18	43	1
33	19	43	1
34	20	42	1
35	20	21	1
36	20	22	1
37	26	41	1
38	27	36	1
39	27	37	1
40	27	38	1
41	27	39	1
42	28	33	1
43	29	41	1
44	30	41	1
45	31	33	1
46	32	55	1
47	34	35	1
48	40	41	1
49	42	43	1
50	43	48	1
51	44	51	1
52	49	51	1
53	50	51	1
54	52	55	1
55	54	55	1
56	55	56	1
57	55	57	1
58	55	58	1
59	55	59	1
60	55	60	1
61	55	61	1
