0	0	1	1
1	0	27	1
2	1	34	1
3	1	37	1
4	1	6	1
5	1	7	1
6	2	9	1
7	2	3	1
8	2	61	1
9	3	27	1
10	3	34	1
11	4	5	1
12	4	7	1
13	5	57	1
14	5	10	1
15	5	11	1
16	6	38	1
17	8	48	1
18	8	50	1
19	8	54	1
20	9	27	1
21	9	46	1
22	11	53	1
23	12	66	1
24	12	15	1
25	13	29	1
26	13	14	1
27	13	31	1
28	15	26	1
29	16	17	1
30	16	55	1
31	17	58	1
32	18	19	1
33	18	47	1
34	19	20	1
35	20	21	1
36	20	47	1
37	21	22	1
38	22	24	1
39	22	54	1
40	22	23	1
41	24	25	1
42	25	53	1
43	26	31	1
44	28	65	1
45	28	66	1
46	28	67	1
47	29	67	1
48	29	46	1
49	30	59	1
50	30	45	1
51	31	49	1
52	31	44	1
53	32	59	1
54	32	44	1
55	33	49	1
56	33	42	1
57	33	45	1
58	35	51	1
59	35	52	1
60	35	53	1
61	36	37	1
62	38	41	1
63	38	42	1
64	39	40	1
65	39	55	1
66	40	41	1
67	43	46	1
68	44	59	1
69	44	45	1
70	45	49	1
71	47	48	1
72	48	57	1
73	50	57	1
74	50	54	1
75	55	56	1
76	56	57	1
77	58	59	1
78	60	68	1
79	60	69	1
80	61	69	1
81	62	63	1
82	63	64	1
83	63	65	1
84	67	68	1
