0	0	28	1
1	0	37	1
2	1	28	1
3	1	29	1
4	2	74	1
5	2	3	1
6	3	4	1
7	4	5	1
8	5	6	1
9	6	7	1
10	7	11	1
11	8	9	1
12	8	11	1
13	9	37	1
14	10	58	1
15	10	11	1
16	12	60	1
17	12	61	1
18	13	73	1
19	13	27	1
20	14	48	1
21	14	66	1
22	15	23	1
23	15	47	1
24	16	60	1
25	16	63	1
26	17	56	1
27	17	57	1
28	18	19	1
29	18	21	1
30	19	42	1
31	20	21	1
32	20	79	1
33	22	25	1
34	22	26	1
35	22	23	1
36	24	75	1
37	24	43	1
38	25	43	1
39	26	47	1
40	27	47	1
41	29	30	1
42	30	51	1
43	31	78	1
44	31	79	1
45	32	51	1
46	32	78	1
47	32	87	1
48	33	35	1
49	33	87	1
50	34	35	1
51	34	86	1
52	36	42	1
53	36	75	1
54	38	45	1
55	38	39	1
56	39	70	1
57	40	72	1
58	40	71	1
59	41	72	1
60	41	81	1
61	41	46	1
62	42	74	1
63	42	69	1
64	43	44	1
65	44	76	1
66	45	77	1
67	46	73	1
68	48	49	1
69	49	56	1
70	50	68	1
71	50	53	1
72	52	53	1
73	52	55	1
74	54	57	1
75	54	55	1
76	58	61	1
77	59	82	1
78	59	83	1
79	62	65	1
80	62	63	1
81	64	65	1
82	64	67	1
83	66	67	1
84	68	69	1
85	70	71	1
86	76	77	1
87	80	81	1
88	80	82	1
89	83	84	1
90	84	85	1
91	85	86	1
