0	0	30	1
1	1	6	1
2	2	30	1
3	3	30	1
4	4	7	1
5	5	10	1
6	6	42	1
7	6	57	1
8	7	42	1
9	8	48	1
10	9	22	1
11	10	30	1
12	11	34	1
13	12	41	1
14	12	13	1
15	13	28	1
16	14	30	1
17	15	30	1
18	16	19	1
19	16	30	1
20	17	23	1
21	18	19	1
22	18	21	1
23	18	22	1
24	20	25	1
25	22	30	1
26	22	23	1
27	23	48	1
28	24	30	1
29	25	30	1
30	26	66	1
31	26	30	1
32	26	31	1
33	27	30	1
34	27	55	1
35	28	37	1
36	29	37	1
37	29	38	1
38	30	31	1
39	30	34	1
40	30	35	1
41	30	36	1
42	30	39	1
43	30	40	1
44	30	42	1
45	30	44	1
46	30	45	1
47	30	48	1
48	30	49	1
49	30	50	1
50	30	51	1
51	30	52	1
52	30	55	1
53	30	59	1
54	30	61	1
55	30	62	1
56	31	59	1
57	32	50	1
58	33	34	1
59	36	56	1
60	38	58	1
61	38	39	1
62	41	60	1
63	42	43	1
64	42	46	1
65	42	56	1
66	47	48	1
67	48	53	1
68	48	54	1
69	62	63	1
70	63	64	1
71	65	66	1
72	66	67	1
73	66	68	1
