0	0	1	1
1	0	1	1
2	0	1	1
3	0	34	1
4	0	3	1
5	0	3	1
6	0	6	1
7	1	9	1
8	1	9	1
9	1	7	1
10	1	7	1
11	2	3	1
12	3	11	1
13	4	19	1
14	4	7	1
15	4	7	1
16	5	19	1
17	6	12	1
18	6	34	1
19	6	20	1
20	8	19	1
21	8	23	1
22	9	23	1
23	9	23	1
24	10	28	1
25	10	37	1
26	10	30	1
27	11	28	1
28	11	29	1
29	12	34	1
30	13	32	1
31	13	34	1
32	13	15	1
33	14	34	1
34	15	32	1
35	15	33	1
36	16	34	1
37	17	34	1
38	18	27	1
39	18	21	1
40	18	22	1
41	18	23	1
42	20	27	1
43	24	34	1
44	25	33	1
45	25	26	1
46	26	27	1
47	30	36	1
48	30	31	1
49	31	32	1
50	34	35	1
51	35	36	1
