0	0	1	1
1	0	2	1
2	0	6	1
3	2	7	1
4	2	55	1
5	3	56	1
6	3	4	1
7	3	7	1
8	4	7	1
9	5	7	1
10	7	8	1
11	7	10	1
12	7	46	1
13	7	46	1
14	7	47	1
15	7	48	1
16	7	53	1
17	7	22	1
18	7	56	1
19	8	9	1
20	8	25	1
21	8	26	1
22	8	27	1
23	8	28	1
24	8	61	1
25	10	49	1
26	10	11	1
27	12	13	1
28	12	22	1
29	14	36	1
30	15	22	1
31	15	22	1
32	16	22	1
33	17	22	1
34	18	22	1
35	19	44	1
36	19	20	1
37	19	22	1
38	20	21	1
39	20	22	1
40	22	36	1
41	22	37	1
42	22	44	1
43	22	54	1
44	22	23	1
45	22	25	1
46	22	28	1
47	22	61	1
48	22	62	1
49	22	63	1
50	24	25	1
51	27	31	1
52	29	36	1
53	30	36	1
54	31	32	1
55	31	34	1
56	31	35	1
57	31	33	1
58	36	38	1
59	36	39	1
60	36	40	1
61	36	41	1
62	36	42	1
63	36	43	1
64	45	48	1
65	46	53	1
66	46	47	1
67	50	52	1
68	51	52	1
69	52	53	1
70	54	64	1
71	54	57	1
72	54	62	1
73	54	63	1
74	55	60	1
75	56	60	1
76	57	58	1
77	58	59	1
78	59	60	1
