0	0	64	1
1	0	1	1
2	0	2	1
3	0	3	1
4	0	5	1
5	0	65	1
6	0	72	1
7	0	73	1
8	0	10	1
9	4	5	1
10	5	7	1
11	5	49	1
12	5	57	1
13	5	58	1
14	6	10	1
15	8	34	1
16	9	34	1
17	10	27	1
18	10	11	1
19	10	59	1
20	12	20	1
21	13	35	1
22	14	35	1
23	15	20	1
24	16	24	1
25	17	24	1
26	18	49	1
27	19	49	1
28	20	34	1
29	20	21	1
30	20	22	1
31	20	23	1
32	20	59	1
33	24	66	1
34	24	35	1
35	24	40	1
36	24	41	1
37	24	49	1
38	24	25	1
39	26	35	1
40	28	35	1
41	29	34	1
42	30	34	1
43	31	34	1
44	32	35	1
45	33	34	1
46	34	35	1
47	34	36	1
48	34	37	1
49	34	38	1
50	34	39	1
51	34	44	1
52	34	48	1
53	34	51	1
54	34	60	1
55	34	62	1
56	35	46	1
57	35	47	1
58	35	55	1
59	35	61	1
60	35	63	1
61	42	44	1
62	43	44	1
63	44	70	1
64	44	45	1
65	49	50	1
66	49	59	1
67	52	59	1
68	53	59	1
69	54	59	1
70	56	59	1
71	66	67	1
72	66	70	1
73	67	68	1
74	69	70	1
75	70	71	1
