0	1	115	1
1	1	171	1
2	2	4	1
3	2	171	1
4	2	164	1
5	4	5	1
6	6	171	1
7	6	7	1
8	10	11	1
9	10	31	1
10	11	89	1
11	19	84	1
12	19	85	1
13	20	26	1
14	20	23	1
15	22	29	1
16	23	131	1
17	25	100	1
18	25	94	1
19	26	27	1
20	26	28	1
21	27	100	1
22	28	58	1
23	29	67	1
24	29	68	1
25	30	31	1
26	31	34	1
27	31	38	1
28	33	38	1
29	36	150	1
30	36	39	1
31	37	160	1
32	37	149	1
33	38	138	1
34	40	41	1
35	40	42	1
36	41	46	1
37	42	178	1
38	42	146	1
39	44	159	1
40	44	45	1
41	44	47	1
42	45	49	1
43	46	172	1
44	49	172	1
45	50	56	1
46	50	51	1
47	50	183	1
48	53	169	1
49	53	58	1
50	55	58	1
51	56	59	1
52	57	169	1
53	59	169	1
54	60	168	1
55	61	168	1
56	61	122	1
57	62	80	1
58	62	64	1
59	62	88	1
60	62	145	1
61	63	64	1
62	63	79	1
63	65	145	1
64	66	80	1
65	66	103	1
66	67	68	1
67	67	69	1
68	67	70	1
69	67	79	1
70	67	145	1
71	69	168	1
72	70	144	1
73	71	72	1
74	71	144	1
75	72	73	1
76	73	132	1
77	78	94	1
78	79	144	1
79	82	88	1
80	82	89	1
81	82	83	1
82	82	84	1
83	83	104	1
84	83	84	1
85	87	88	1
86	90	95	1
87	90	93	1
88	90	167	1
89	91	170	1
90	91	167	1
91	93	170	1
92	94	95	1
93	97	167	1
94	98	152	1
95	98	143	1
96	101	151	1
97	103	110	1
98	104	109	1
99	106	108	1
100	106	167	1
101	108	109	1
102	110	170	1
103	112	121	1
104	112	138	1
105	114	115	1
106	115	117	1
107	117	121	1
108	122	125	1
109	124	125	1
110	124	126	1
111	124	127	1
112	126	129	1
113	128	129	1
114	128	131	1
115	132	135	1
116	134	137	1
117	134	135	1
118	137	187	1
119	138	139	1
120	139	187	1
121	143	179	1
122	143	186	1
123	146	152	1
124	146	177	1
125	146	151	1
126	147	148	1
127	147	149	1
128	148	153	1
129	149	173	1
130	150	173	1
131	151	152	1
132	151	192	1
133	152	153	1
134	153	154	1
135	155	156	1
136	155	173	1
137	156	159	1
138	158	164	1
139	160	161	1
140	161	165	1
141	163	164	1
142	164	172	1
143	177	178	1
144	179	180	1
145	180	181	1
146	181	183	1
147	186	187	1
148	187	190	1
149	190	191	1
150	191	192	1
