0	0	1	1
1	0	13	1
2	1	3	1
3	1	6	1
4	2	38	1
5	2	29	1
6	2	30	1
7	4	9	1
8	4	7	1
9	4	13	1
10	4	15	1
11	5	8	1
12	5	8	1
13	5	6	1
14	6	13	1
15	7	16	1
16	8	24	1
17	8	16	1
18	9	16	1
19	10	17	1
20	10	18	1
21	10	28	1
22	11	19	1
23	11	12	1
24	12	22	1
25	13	34	1
26	13	35	1
27	13	15	1
28	14	33	1
29	14	37	1
30	14	38	1
31	15	32	1
32	15	34	1
33	16	24	1
34	17	24	1
35	17	24	1
36	17	23	1
37	18	21	1
38	18	22	1
39	18	23	1
40	19	20	1
41	20	21	1
42	21	28	1
43	25	26	1
44	26	27	1
45	27	28	1
46	29	38	1
47	29	30	1
48	31	32	1
49	34	35	1
50	35	36	1
51	36	37	1
52	37	38	1
