0	0	6	1
1	0	30	1
2	1	6	1
3	1	30	1
4	2	6	1
5	2	30	1
6	3	6	1
7	3	30	1
8	4	6	1
9	5	6	1
10	5	30	1
11	6	7	1
12	6	8	1
13	6	9	1
14	6	34	1
15	6	21	1
16	6	24	1
17	6	28	1
18	6	29	1
19	6	30	1
20	6	30	1
21	7	34	1
22	7	30	1
23	7	13	1
24	8	30	1
25	9	33	1
26	9	34	1
27	9	30	1
28	10	30	1
29	11	34	1
30	12	34	1
31	14	19	1
32	15	19	1
33	16	24	1
34	17	30	1
35	18	24	1
36	18	25	1
37	18	23	1
38	19	24	1
39	19	25	1
40	19	23	1
41	20	34	1
42	20	27	1
43	20	21	1
44	21	32	1
45	21	34	1
46	21	35	1
47	21	36	1
48	21	22	1
49	21	30	1
50	22	34	1
51	23	24	1
52	23	25	1
53	24	34	1
54	24	25	1
55	24	26	1
56	25	26	1
57	25	30	1
58	28	30	1
59	29	30	1
60	30	34	1
61	30	33	1
62	30	31	1
63	31	32	1
64	34	35	1
65	34	36	1
