0	0	6	1
1	0	7	1
2	1	32	1
3	1	3	1
4	2	24	1
5	2	32	1
6	3	32	1
7	4	8	1
8	4	7	1
9	5	21	1
10	6	7	1
11	7	8	1
12	7	9	1
13	7	24	1
14	7	25	1
15	7	29	1
16	9	26	1
17	10	21	1
18	11	21	1
19	12	27	1
20	12	28	1
21	12	13	1
22	13	21	1
23	14	15	1
24	15	16	1
25	15	17	1
26	15	21	1
27	15	29	1
28	18	21	1
29	19	21	1
30	20	24	1
31	20	28	1
32	21	34	1
33	21	39	1
34	21	40	1
35	21	22	1
36	21	23	1
37	21	24	1
38	21	28	1
39	21	37	1
40	21	37	1
41	21	31	1
42	23	29	1
43	24	32	1
44	24	25	1
45	24	28	1
46	24	31	1
47	26	29	1
48	27	28	1
49	28	29	1
50	29	30	1
51	32	37	1
52	33	37	1
53	33	38	1
54	35	36	1
55	35	37	1
56	36	37	1
57	37	38	1
58	39	40	1
