0	0	46	1
1	1	22	1
2	1	46	1
3	1	7	1
4	2	42	1
5	2	3	1
6	2	29	1
7	4	5	1
8	4	7	1
9	6	8	1
10	6	22	1
11	6	47	1
12	7	43	1
13	8	48	1
14	9	21	1
15	10	37	1
16	10	23	1
17	11	20	1
18	12	19	1
19	13	37	1
20	13	31	1
21	17	18	1
22	18	19	1
23	19	24	1
24	19	20	1
25	21	36	1
26	22	45	1
27	23	37	1
28	23	40	1
29	23	24	1
30	23	29	1
31	23	31	1
32	25	26	1
33	25	28	1
34	27	28	1
35	27	30	1
36	29	41	1
37	29	50	1
38	29	46	1
39	30	37	1
40	33	40	1
41	33	34	1
42	33	35	1
43	34	35	1
44	35	36	1
45	41	50	1
46	41	47	1
47	43	44	1
48	46	48	1
49	49	50	1
