0	0	1	1
1	0	1	1
2	0	3	1
3	0	12	1
4	1	27	1
5	1	6	1
6	2	3	1
7	2	36	1
8	2	14	1
9	4	5	1
10	4	5	1
11	4	37	1
12	4	39	1
13	5	8	1
14	5	9	1
15	5	6	1
16	5	7	1
17	6	7	1
18	8	40	1
19	8	9	1
20	10	18	1
21	10	13	1
22	11	21	1
23	11	13	1
24	12	26	1
25	12	13	1
26	13	21	1
27	13	14	1
28	14	16	1
29	14	36	1
30	14	15	1
31	15	35	1
32	16	17	1
33	17	24	1
34	17	18	1
35	17	35	1
36	18	19	1
37	19	20	1
38	20	24	1
39	20	22	1
40	20	23	1
41	20	23	1
42	21	24	1
43	21	31	1
44	22	24	1
45	25	26	1
46	25	26	1
47	26	31	1
48	27	34	1
49	27	30	1
50	28	34	1
51	28	30	1
52	29	37	1
53	29	37	1
54	31	32	1
55	31	33	1
56	32	33	1
57	32	34	1
58	33	34	1
59	35	36	1
60	35	36	1
61	35	44	1
62	36	43	1
63	37	38	1
64	38	39	1
65	40	41	1
66	41	42	1
67	41	43	1
68	42	43	1
69	43	44	1
