0	0	43	1
1	0	44	1
2	1	44	1
3	1	45	1
4	1	71	1
5	2	56	1
6	2	3	1
7	3	53	1
8	4	65	1
9	4	10	1
10	5	65	1
11	5	27	1
12	5	52	1
13	5	25	1
14	6	54	1
15	6	71	1
16	7	29	1
17	7	30	1
18	8	9	1
19	8	75	1
20	9	10	1
21	10	55	1
22	10	55	1
23	11	60	1
24	11	60	1
25	11	55	1
26	11	55	1
27	12	66	1
28	12	59	1
29	13	75	1
30	13	36	1
31	13	55	1
32	14	58	1
33	14	19	1
34	15	58	1
35	15	58	1
36	15	19	1
37	15	19	1
38	16	18	1
39	16	63	1
40	17	49	1
41	17	78	1
42	18	21	1
43	18	22	1
44	18	31	1
45	18	31	1
46	19	32	1
47	19	32	1
48	19	33	1
49	19	38	1
50	19	59	1
51	19	59	1
52	20	48	1
53	20	22	1
54	21	61	1
55	23	25	1
56	23	31	1
57	24	28	1
58	24	31	1
59	26	27	1
60	26	28	1
61	29	75	1
62	30	45	1
63	33	60	1
64	34	81	1
65	34	82	1
66	34	79	1
67	35	40	1
68	35	53	1
69	36	80	1
70	37	60	1
71	37	38	1
72	38	59	1
73	39	40	1
74	40	41	1
75	41	42	1
76	41	43	1
77	46	69	1
78	46	47	1
79	47	78	1
80	48	54	1
81	49	72	1
82	50	70	1
83	50	62	1
84	51	72	1
85	51	67	1
86	52	60	1
87	55	66	1
88	56	83	1
89	57	64	1
90	57	58	1
91	61	69	1
92	62	63	1
93	67	68	1
94	68	69	1
95	68	70	1
96	73	74	1
97	74	78	1
98	76	77	1
99	77	78	1
100	77	79	1
